"STATION_ID","DISTRICT","TOWS","SURVEY_YEAR","LATITUDE","LONGITUDE","STRATUM","TOTAL_AREA"
"J-02","West",1,1980,58,-167.16667,4,20050
"I-13","Central",1,1983,57.66667,-160.26667,3,9624
"I-14","East",1,1985,57.66667,-159.63333,2,7218
"H-02","West",1,1989,57.33333,-167.11667,4,19649
"B-08","West",1,1993,55.33333,-163.41667,4,20050
"J-11","Central",1,1999,58,-161.48333,3,9624
"D-10","Central",1,1996,56,-162.23333,3,9624
"K-05","North",1,2004,58.33333,-165.28333,1,54536
"K-06","North",1,2010,58.33333,-164.63333,1,54536
"I-01","West",1,1981,57.66667,-167.76667,4,20050
"J-15","East",1,1982,58,-158.96667,2,6817
"H-03","West",1,1985,57.33333,-166.48333,4,20050
"J-14","East",1,1990,58,-159.6,2,7218
"G-03","West",1,1992,57,-166.46667,4,20050
"F-10","Central",1,1997,56.66667,-162.18333,3,9624
"I-07","West",1,2002,57.66667,-164,4,20050
"G-07","West",1,2007,57,-164,4,20050
"K-02","West",1,2019,58.3323,-167.17222,4,20050
"K-08","North",1,2019,58.31899,-163.36655,1,54536
"J-01","West",1,2019,57.99647,-167.82595,4,20050
"K-12","East",1,2019,58.28448,-160.8015,2,7218
"F-10","Central",1,2019,56.67773,-162.18093,3,9624
"C-02","Outer",1,2019,55.64734,-166.97629,5,10025
"H-12","Central",1,2019,57.32342,-160.92923,3,9624
"H-03","West",1,2019,57.31946,-166.46556,4,20050
"A-06","Outer",1,2019,55.05511,-164.57017,5,10025
"C-01","Outer",1,2019,55.66719,-167.55617,5,10025
"I-14","East",1,2019,57.68052,-159.62689,2,7218
"B-07","West",1,2019,55.35143,-164.0017,4,20050
"E-10","Central",1,2019,56.34555,-162.18124,3,9624
"C-03","Outer",1,2019,55.68473,-166.40486,5,10025
"F-08","West",1,2019,56.64909,-163.3981,4,20050
"I-07","West",1,2019,57.64376,-164.00665,4,20050
"D-08","West",1,2019,55.99372,-163.39367,4,20050
"E-09","Central",1,2019,56.35025,-162.79048,3,9624
"D-05","West",1,2019,55.98544,-165.16671,4,20050
"H-05","West",1,2019,57.34543,-165.22465,4,20050
"K-13","East",1,2019,58.28618,-159.97773,2,7218
"J-15","East",1,2019,57.97464,-158.98148,2,7218
"G-11","Central",1,2019,56.9865,-161.55186,3,9624
"G-10","Central",1,2019,57.00829,-162.16481,3,9624
"H-02","West",1,2019,57.33582,-167.13461,4,20050
"F-11","Central",1,2019,56.65096,-161.59646,3,9624
"J-07","North",1,2019,57.97735,-164.0098,1,54536
"J-11","Central",1,2019,57.984,-161.4658,3,9624
"F-14","East",1,2019,56.68875,-159.70454,2,7218
"E-06","West",1,2019,56.3503,-164.57556,4,20050
"Z-05","Outer",1,2019,54.71069,-165.13802,5,10025
"H-09","North",1,2019,57.3478,-162.74769,1,54536
"I-06","West",1,2019,57.67419,-164.61851,4,20050
"I-11","Central",1,2019,57.65035,-161.48532,3,9624
"F-03","West",1,2019,56.67795,-166.42057,4,20050
"K-09","North",1,2019,58.35716,-162.72763,1,54536
"K-07","North",1,2019,58.32342,-164.0325,1,54536
"K-14","East",1,2019,58.35607,-159.55486,2,7218
"F-02","West",1,2019,56.66005,-167.06417,4,20050
"G-01","West",1,2019,56.97769,-167.68022,4,20050
"B-08","West",1,2019,55.34481,-163.39036,4,20050
"E-07","West",1,2019,56.32087,-164.0098,4,20050
"I-12","Central",1,2019,57.65181,-160.88213,3,9624
"F-13","East",1,2019,56.66937,-160.35115,2,7218
"E-02","Outer",1,2019,56.3255,-167.01806,5,10025
"F-07","West",1,2019,56.65284,-164.00925,4,20050
"J-06","North",1,2021,57.97226,-164.61412,1,54536
"I-05","West",1,2021,57.66598,-165.24744,4,20050
"K-10","North",1,2021,58.31392,-162.0328,1,54536
"G-05","West",1,2021,56.98178,-165.2255,4,20050
"J-05","North",1,2021,58.00056,-165.25132,1,54536
"F-12","Central",1,2021,56.68398,-160.98434,3,9624
"Z-05","Outer",1,2021,54.66498,-165.12552,5,10025
"B-07","West",1,2021,55.35491,-164.00852,4,20050
"B-08","West",1,2021,55.34662,-163.4174,4,20050
"E-05","West",1,2021,56.31655,-165.19408,4,20050
"J-11","Central",1,2021,58.02147,-161.49734,3,9624
"K-06","North",1,2021,58.29758,-164.63049,1,54536
"E-02","Outer",1,2021,56.33292,-167.01829,5,10025
"I-07","West",1,2021,57.68056,-163.95916,4,20050
"I-14","East",1,2021,57.63748,-159.62739,2,7218
"H-13","Central",1,2021,57.31153,-160.30397,3,9624
"K-14","East",1,2021,58.31254,-159.52453,2,7218
"H-07","West",1,2021,57.34393,-163.98735,4,20050
"G-13","Central",1,2021,56.97637,-160.34954,3,9624
"F-07","West",1,2021,56.69694,-164.01879,4,20050
"F-01","Outer",1,2021,56.64397,-167.66006,5,10025
"G-04","West",1,2021,57.02425,-165.85254,4,20050
"G-03","West",1,2021,57.01898,-166.45014,4,20050
"D-10","Central",1,2021,56.01181,-162.22721,3,9624
"I-09","North",1,2021,57.65184,-162.75854,1,54536
"C-08","West",1,2021,55.67972,-163.40552,4,20050
"D-03","Outer",1,2021,56.00828,-166.4145,5,10025
"H-16","East",1,2021,57.32157,-158.38111,2,7218
"K-11","East",1,2021,58.22997,-161.54859,2,7218
"H-14","Central",1,2021,57.31785,-159.66263,3,9624
"I-10","North",1,2021,57.64317,-162.13117,1,54536
"C-02","Outer",1,2021,55.67749,-166.97493,5,10025
"J-12","East",1,2021,58.01048,-160.8375,2,7218
"A-05","Outer",1,2021,54.97907,-165.16376,5,10025
"I-02","West",1,2021,57.66047,-167.09467,4,20050
"D-08","West",1,2021,56.0115,-163.41445,4,20050
"K-03","North",1,2021,58.35787,-166.55479,1,54536
"K-02","West",1,2021,58.30365,-167.19013,4,20050
"G-06","West",1,2021,56.96721,-164.62501,4,20050
"I-11","Central",1,2021,57.69411,-161.5022,3,9624
"E-01","Outer",1,2021,56.31731,-167.65667,5,10025
"I-12","Central",1,2021,57.68222,-160.88453,3,9624
"B-05","Outer",1,2021,55.30816,-165.17134,5,10025
"K-09","North",1,2021,58.31992,-162.71142,1,54536
"A-06","Outer",1,2021,55.05121,-164.56849,5,10025
"E-07","West",1,2021,56.36464,-163.97142,4,20050
"K-08","North",1,2021,58.34034,-163.35125,1,54536
"G-14","East",1,2021,56.9808,-159.69257,2,7218
"D-04","Outer",1,2021,56.03235,-165.7912,5,10025
"A-02","Outer",1,2021,55.00571,-166.88314,5,10025
"H-11","Central",1,2021,57.35824,-161.54846,3,9624
"F-09","Central",1,2021,56.64555,-162.7861,3,9624
"G-01","West",1,2021,56.9715,-167.70558,4,20050
"I-03","West",1,2021,57.66072,-166.48364,4,20050
"J-02","West",1,2021,57.97537,-167.16836,4,20050
"I-16","East",1,2021,57.65189,-158.36732,2,7218
"D-09","Central",1,2021,55.9951,-162.81512,3,9624
"F-11","Central",1,2021,56.66963,-161.5357,3,9624
"F-08","West",1,2021,56.68417,-163.39888,4,20050
"H-15","East",1,2021,57.31992,-159.06143,2,7218
"G-02","West",1,2021,57.00212,-167.04825,4,20050
"J-07","North",1,2021,58.01659,-164.00356,1,54536
"B-06","Outer",1,2021,55.35769,-164.53622,5,10025
"H-03","West",1,2021,57.33959,-166.50618,4,20050
"J-10","North",1,2021,57.98311,-162.08491,1,54536
"G-09","Central",1,2021,56.96768,-162.78659,3,9624
"E-06","West",1,2021,56.31261,-164.55941,4,20050
"H-05","West",1,2021,57.30736,-165.23705,4,20050
"F-03","West",1,2021,56.66649,-166.44384,4,20050
"J-04","West",1,2021,58.00637,-165.90858,4,20050
"I-04","West",1,2021,57.69132,-165.89603,4,20050
"H-08","West",1,2021,57.339,-163.39655,4,20050
"E-03","Outer",1,2021,56.35004,-166.40869,5,10025
"B-02","Outer",1,2021,55.35637,-166.9762,5,10025
"C-04","Outer",1,2021,55.69082,-165.79631,5,10025
"C-09","Central",1,2021,55.65292,-162.83366,3,9624
"A-04","Outer",1,2021,55.01646,-165.75116,5,10025
"G-12","Central",1,2021,57.0082,-160.95316,3,9624
"J-03","West",1,2021,58.02069,-166.53482,4,20050
"F-10","Central",1,2021,56.65272,-162.18545,3,9624
"G-07","West",1,2021,57.02231,-164.02823,4,20050
"D-05","West",1,2021,55.99668,-165.18011,4,20050
"K-04","North",1,2021,58.34977,-165.91967,1,54536
"J-01","West",1,2021,57.97731,-167.797,4,20050
"E-10","Central",1,2021,56.32219,-162.19211,3,9624
"F-06","West",1,2021,56.64288,-164.62587,4,20050
"J-14","East",1,2021,57.98095,-159.58228,2,7218
"D-06","West",1,2021,55.96208,-164.59951,4,20050
"E-08","West",1,2021,56.35636,-163.40259,4,20050
"K-05","North",1,2021,58.31802,-165.28929,1,54536
"E-09","Central",1,2021,56.3186,-162.80173,3,9624
"F-04","West",1,2021,56.69123,-165.84027,4,20050
"I-15","East",1,2021,57.70215,-159.00945,2,7218
"I-08","North",1,2021,57.68356,-163.37999,1,54536
"J-08","North",1,2021,58.0036,-163.38374,1,54536
"H-09","North",1,2021,57.32417,-162.77913,1,54536
"F-13","East",1,2021,56.65758,-160.36352,2,7218
"D-10","Central",1,2019,56.00455,-162.26172,3,9624
"I-04","West",1,2019,57.6547,-165.88003,4,20050
"H-10","North",1,2019,57.35094,-162.14509,1,54536
"G-09","Central",1,2019,57.01481,-162.7846,3,9624
"H-07","West",1,2019,57.3319,-164.02352,4,20050
"D-01","Outer",1,2019,56.00762,-167.63406,5,10025
"K-01","West",1,2019,58.33125,-167.82634,4,20050
"D-06","West",1,2019,56.00138,-164.57777,4,20050
"G-12","Central",1,2019,56.9897,-160.92772,3,9624
"J-09","North",1,2019,58.02696,-162.73477,1,54536
"A-05","Outer",1,2019,54.98716,-165.15827,5,10025
"B-01","Outer",1,2019,55.33674,-167.5503,5,10025
"I-08","North",1,2019,57.65533,-163.38971,1,54536
"E-12","Central",1,2019,56.34667,-160.96492,3,9624
"C-06","West",1,2019,55.66857,-164.5875,4,20050
"A-02","Outer",1,2019,54.99162,-166.9309,5,10025
"J-16","East",1,2019,57.97848,-158.31661,2,7218
"A-04","Outer",1,2019,55.00953,-165.76491,5,10025
"F-05","West",1,2019,56.67772,-165.21241,4,20050
"H-15","East",1,2019,57.33416,-159.06407,2,7218
"I-09","North",1,2019,57.68728,-162.7304,1,54536
"I-16","East",1,2019,57.64321,-158.34137,2,7218
"C-09","Central",1,2019,55.67768,-162.80788,3,9624
"B-04","Outer",1,2019,55.35226,-165.78851,5,10025
"A-03","Outer",1,2019,55.0235,-166.35313,5,10025
"I-15","East",1,2019,57.6253,-159.02686,2,7218
"H-08","West",1,2019,57.31535,-163.37845,4,20050
"F-06","West",1,2019,56.68538,-164.57939,4,20050
"E-08","West",1,2019,56.32909,-163.41739,4,20050
"G-05","West",1,2019,57.01066,-165.22331,4,20050
"H-01","West",1,2019,57.34135,-167.75688,4,20050
"J-02","West",1,2019,57.98198,-167.15639,4,20050
"I-13","Central",1,2019,57.69052,-160.25799,3,9624
"G-08","West",1,2019,57.00133,-163.39803,4,20050
"E-01","Outer",1,2019,56.33738,-167.61958,5,10025
"I-03","West",1,2019,57.64686,-166.49533,4,20050
"G-14","East",1,2019,57.01791,-159.69703,2,7218
"G-13","Central",1,2019,57.00733,-160.31564,3,9624
"E-05","West",1,2019,56.33786,-165.18999,4,20050
"D-02","Outer",1,2019,55.97586,-167.00551,5,10025
"E-03","Outer",1,2019,56.34468,-166.41512,5,10025
"C-07","West",1,2019,55.67489,-164.00599,4,20050
"K-06","North",1,2019,58.35141,-164.63071,1,54536
"J-08","North",1,2019,57.98683,-163.38382,1,54536
"H-14","Central",1,2019,57.34794,-159.66216,3,9624
"G-03","West",1,2019,57.01591,-166.47521,4,20050
"F-09","Central",1,2019,56.66986,-162.81097,3,9624
"J-14","East",1,2019,58.0196,-159.60572,2,7218
"C-08","West",1,2019,55.66445,-163.40103,4,20050
"G-06","West",1,2019,57.00837,-164.59852,4,20050
"K-03","North",1,2019,58.32342,-166.54665,1,54536
"G-04","West",1,2019,56.98066,-165.84069,4,20050
"D-09","Central",1,2019,56.00527,-162.79824,3,9624
"J-04","West",1,2019,57.98913,-165.8997,4,20050
"I-01","West",1,2019,57.69396,-167.75726,4,20050
"K-11","East",1,2019,58.20955,-161.53732,2,7218
"B-06","Outer",1,2019,55.3485,-164.54327,5,10025
"K-10","North",1,2019,58.3183,-162.04436,1,54536
"J-06","North",1,2019,58.01659,-164.59934,1,54536
"G-15","East",1,2019,56.99285,-159.14847,2,7218
"B-03","Outer",1,2019,55.36259,-166.36918,5,10025
"F-12","Central",1,2019,56.67444,-160.94185,3,9624
"I-05","West",1,2019,57.68252,-165.2586,4,20050
"B-05","Outer",1,2019,55.30889,-165.16651,5,10025
"F-04","West",1,2019,56.65689,-165.83554,4,20050
"C-05","Outer",1,2019,55.64897,-165.17235,5,10025
"B-02","Outer",1,2019,55.33839,-166.96766,5,10025
"J-03","West",1,2019,57.98603,-166.51849,4,20050
"H-11","Central",1,2019,57.30906,-161.55211,3,9624
"H-06","West",1,2019,57.343,-164.60169,4,20050
"E-04","West",1,2019,56.33603,-165.79183,4,20050
"I-02","West",1,2019,57.64986,-167.12238,4,20050
"J-13","East",1,2019,58.01526,-160.2015,2,7218
"K-05","North",1,2019,58.35432,-165.28144,1,54536
"D-03","Outer",1,2019,56.00619,-166.39997,5,10025
"H-16","East",1,2019,57.32795,-158.41131,2,7218
"G-07","West",1,2019,56.98288,-164.03133,4,20050
"K-04","North",1,2019,58.30233,-165.91112,1,54536
"D-07","West",1,2019,55.98878,-164.0336,4,20050
"E-11","Central",1,2019,56.32843,-161.60782,3,9624
"H-04","West",1,2019,57.3211,-165.86474,4,20050
"G-02","West",1,2019,56.98914,-167.08534,4,20050
"J-10","North",1,2019,57.98022,-162.10123,1,54536
"C-04","Outer",1,2019,55.67362,-165.80805,5,10025
"H-13","Central",1,2019,57.34125,-160.29398,3,9624
"J-05","North",1,2019,58.01945,-165.25038,1,54536
"J-12","East",1,2019,57.99668,-160.85802,2,7218
"I-10","North",1,2019,57.6835,-162.12637,1,54536
"D-04","Outer",1,2019,56.0232,-165.7949,5,10025
"F-01","Outer",1,2019,56.65396,-167.6742,5,10025
"F-13","East",1,2016,56.66951,-160.36641,2,7218
"H-13","Central",1,2016,57.3211,-160.3032,3,9624
"H-11","Central",1,2016,57.32001,-161.5318,3,9624
"I-08","North",1,2016,57.67081,-163.35056,1,54536
"J-07","North",1,2016,57.9864,-164.0301,1,54536
"G-05","West",1,2016,57.01507,-165.23326,4,20050
"A-02","Outer",1,2016,55.00892,-166.92004,5,10025
"H-07","West",1,2016,57.33349,-163.99768,4,20050
"E-08","West",1,2016,56.33344,-163.41849,4,20050
"J-08","North",1,2016,58.01361,-163.33655,1,54536
"H-03","West",1,2016,57.32227,-166.48128,4,20050
"K-06","North",1,2016,58.33143,-164.61882,1,54536
"I-07","West",1,2016,57.68092,-164.01717,4,20050
"H-12","Central",1,2016,57.34851,-160.92583,3,9624
"H-10","North",1,2016,57.36873,-162.14956,1,54536
"G-02","West",1,2016,56.98571,-167.09865,4,20050
"E-04","West",1,2016,56.3431,-165.7938,4,20050
"C-09","Central",1,2016,55.67869,-162.82214,3,9624
"D-09","Central",1,2016,56.01231,-162.81408,3,9624
"K-12","East",1,2016,58.28484,-160.79343,2,7218
"K-04","North",1,2016,58.34257,-165.90159,1,54536
"I-14","East",1,2016,57.65628,-159.64225,2,7218
"G-10","Central",1,2016,57.02433,-162.17023,3,9624
"B-01","Outer",1,2016,55.33631,-167.57479,5,10025
"E-01","Outer",1,2016,56.35369,-167.65549,5,10025
"I-13","Central",1,2016,57.66506,-160.26579,3,9624
"I-06","West",1,2016,57.66271,-164.59384,4,20050
"C-04","Outer",1,2016,55.65956,-165.80587,5,10025
"B-06","Outer",1,2016,55.32014,-164.54125,5,10025
"H-04","West",1,2016,57.32324,-165.86486,4,20050
"I-01","West",1,2016,57.67417,-167.72976,4,20050
"C-06","West",1,2016,55.66055,-164.58028,4,20050
"J-14","East",1,2016,58.02,-159.61411,2,7218
"K-01","West",1,2016,58.33318,-167.80845,4,20050
"B-02","Outer",1,2016,55.34528,-166.97283,5,10025
"D-04","Outer",1,2016,56.01141,-165.78898,5,10025
"B-03","Outer",1,2016,55.32109,-166.3506,5,10025
"J-06","North",1,2016,57.99614,-164.62328,1,54536
"F-06","West",1,2016,56.68684,-164.57903,4,20050
"D-01","Outer",1,2016,56.00055,-167.62547,5,10025
"E-07","West",1,2016,56.34304,-164.03106,4,20050
"E-03","Outer",1,2016,56.3237,-166.4077,5,10025
"C-01","Outer",1,2016,55.66608,-167.56132,5,10025
"J-15","East",1,2016,57.98912,-158.96512,2,7218
"J-01","West",1,2016,57.9942,-167.77948,4,20050
"G-08","West",1,2016,57.0053,-163.35095,4,20050
"H-09","North",1,2016,57.30218,-162.79536,1,54536
"D-06","West",1,2016,56.00578,-164.58206,4,20050
"H-15","East",1,2016,57.30755,-159.07616,2,7218
"I-15","East",1,2016,57.66418,-159.0456,2,7218
"J-13","East",1,2016,57.97504,-160.22958,2,7218
"A-04","Outer",1,2016,54.99372,-165.75198,5,10025
"F-04","West",1,2016,56.68264,-165.8443,4,20050
"F-09","Central",1,2016,56.69197,-162.79034,3,9624
"H-02","West",1,2016,57.32106,-167.13977,4,20050
"B-05","Outer",1,2016,55.33878,-165.1702,5,10025
"E-11","Central",1,2016,56.33183,-161.63344,3,9624
"F-05","West",1,2016,56.67459,-165.20061,4,20050
"D-07","West",1,2016,55.99116,-164.05893,4,20050
"Z-05","Outer",1,2016,54.69079,-165.12298,5,10025
"G-14","East",1,2016,56.98209,-159.68229,2,7218
"H-05","West",1,2016,57.33896,-165.27371,4,20050
"F-01","Outer",1,2016,56.68381,-167.66954,5,10025
"I-11","Central",1,2016,57.64889,-161.51487,3,9624
"H-06","West",1,2016,57.34424,-164.60647,4,20050
"K-03","North",1,2016,58.33423,-166.55549,1,54536
"A-05","Outer",1,2016,54.99758,-165.13454,5,10025
"J-05","North",1,2016,58.00535,-165.27337,1,54536
"I-03","West",1,2016,57.65421,-166.49964,4,20050
"I-12","Central",1,2016,57.68723,-160.8823,3,9624
"J-12","East",1,2016,57.9995,-160.8396,2,7218
"F-10","Central",1,2016,56.68919,-162.17857,3,9624
"K-07","North",1,2016,58.34659,-163.99598,1,54536
"G-06","West",1,2016,56.98825,-164.59095,4,20050
"E-09","Central",1,2016,56.35922,-162.79596,3,9624
"E-06","West",1,2016,56.32133,-164.55633,4,20050
"K-14","East",1,2016,58.319,-159.56193,2,7218
"I-04","West",1,2016,57.67623,-165.87267,4,20050
"C-02","Outer",1,2016,55.6461,-166.98585,5,10025
"E-05","West",1,2016,56.34087,-165.19722,4,20050
"I-02","West",1,2016,57.67487,-167.11014,4,20050
"E-12","Central",1,2016,56.33665,-161.01089,3,9624
"I-05","West",1,2016,57.68193,-165.25768,4,20050
"H-01","West",1,2016,57.34183,-167.73505,4,20050
"J-11","Central",1,2016,57.96511,-161.51197,3,9624
"H-16","East",1,2016,57.32052,-158.3823,2,7218
"E-10","Central",1,2016,56.33056,-162.22099,3,9624
"G-07","West",1,2016,57.01783,-164.03588,4,20050
"G-04","West",1,2016,57.00978,-165.8384,4,20050
"G-13","Central",1,2016,56.99672,-160.353,3,9624
"B-07","West",1,2016,55.33672,-164.02167,4,20050
"K-10","North",1,2016,58.32796,-162.09587,1,54536
"J-10","North",1,2016,57.99027,-162.11432,1,54536
"F-02","West",1,2016,56.64398,-167.07443,4,20050
"K-11","East",1,2016,58.2183,-161.54875,2,7218
"C-03","Outer",1,2016,55.66121,-166.38061,5,10025
"J-09","North",1,2016,57.97564,-162.74667,1,54536
"K-08","North",1,2016,58.30485,-163.35426,1,54536
"J-03","West",1,2016,57.98708,-166.52006,4,20050
"K-05","North",1,2016,58.34983,-165.27875,1,54536
"G-03","West",1,2016,56.98994,-166.46035,4,20050
"J-04","West",1,2016,57.99794,-165.89732,4,20050
"G-01","West",1,2016,57.00229,-167.70483,4,20050
"D-02","Outer",1,2016,55.98868,-167.0107,5,10025
"C-07","West",1,2016,55.68883,-163.98502,4,20050
"F-12","Central",1,2016,56.64691,-161.01462,3,9624
"B-08","West",1,2016,55.33734,-163.4142,4,20050
"F-07","West",1,2016,56.67186,-164.02096,4,20050
"G-15","East",1,2016,56.98888,-159.09618,2,7218
"A-03","Outer",1,2016,55.01531,-166.31113,5,10025
"F-11","Central",1,2016,56.65349,-161.57424,3,9624
"I-16","East",1,2016,57.65535,-158.36929,2,7218
"D-10","Central",1,2016,56.00009,-162.30575,3,9624
"G-09","Central",1,2016,57.02995,-162.79867,3,9624
"J-16","East",1,2016,58.00433,-158.31579,2,7218
"F-08","West",1,2016,56.65846,-163.38192,4,20050
"I-09","North",1,2016,57.67485,-162.76628,1,54536
"K-02","West",1,2016,58.34784,-167.20151,4,20050
"G-11","Central",1,2016,57.00243,-161.55269,3,9624
"I-10","North",1,2016,57.67363,-162.12356,1,54536
"F-03","West",1,2016,56.65312,-166.44168,4,20050
"D-08","West",1,2016,55.99564,-163.39741,4,20050
"F-14","East",1,2016,56.65777,-159.71866,2,7218
"K-09","North",1,2016,58.32395,-162.72951,1,54536
"J-02","West",1,2016,57.99243,-167.17215,4,20050
"E-02","Outer",1,2016,56.32202,-167.04672,5,10025
"A-06","Outer",1,2016,55.05802,-164.56774,5,10025
"B-04","Outer",1,2016,55.30596,-165.78965,5,10025
"H-14","Central",1,2016,57.32307,-159.66967,3,9624
"C-08","West",1,2016,55.667,-163.39615,4,20050
"H-08","West",1,2016,57.3288,-163.36938,4,20050
"D-05","West",1,2016,56.00863,-165.17626,4,20050
"C-05","Outer",1,2016,55.67357,-165.17428,5,10025
"G-12","Central",1,2016,56.99878,-160.96511,3,9624
"D-03","Outer",1,2016,55.99019,-166.39019,5,10025
"K-13","East",1,2016,58.26775,-159.95604,2,7218
"D-08","West",1,2018,55.98506,-163.3823,4,20050
"J-08","North",1,2018,57.98086,-163.40055,1,54536
"E-01","Outer",1,2018,56.32078,-167.64751,5,10025
"H-15","East",1,2018,57.31946,-159.06944,2,7218
"B-07","West",1,2018,55.3143,-164.01081,4,20050
"C-03","Outer",1,2018,55.67698,-166.40926,5,10025
"I-10","North",1,2018,57.6804,-162.12141,1,54536
"H-11","Central",1,2018,57.30609,-161.53825,3,9624
"C-09","Central",1,2018,55.67728,-162.83132,3,9624
"H-10","North",1,2018,57.34183,-162.1327,1,54536
"C-05","Outer",1,2018,55.68308,-165.17699,5,10025
"F-02","West",1,2018,56.65374,-167.04301,4,20050
"F-06","West",1,2018,56.67952,-164.61777,4,20050
"I-16","East",1,2018,57.65109,-158.37509,2,7218
"H-07","West",1,2018,57.31535,-164.009,4,20050
"H-12","Central",1,2018,57.3183,-160.93683,3,9624
"G-12","Central",1,2018,56.9859,-160.94966,3,9624
"B-08","West",1,2018,55.33034,-163.42156,4,20050
"J-01","West",1,2018,57.98119,-167.80274,4,20050
"A-04","Outer",1,2018,55.00207,-165.75422,5,10025
"K-14","East",1,2018,58.35124,-159.54257,2,7218
"J-11","Central",1,2018,57.98016,-161.49482,3,9624
"J-16","East",1,2018,58.00902,-158.30086,2,7218
"J-04","West",1,2018,58.0098,-165.90539,4,20050
"E-06","West",1,2018,56.34373,-164.61467,4,20050
"F-10","Central",1,2018,56.67329,-162.17763,3,9624
"F-05","West",1,2018,56.66051,-165.21064,4,20050
"B-03","Outer",1,2018,55.36384,-166.35095,5,10025
"K-01","West",1,2018,58.30778,-167.83461,4,20050
"K-13","East",1,2018,58.30225,-159.9695,2,7218
"F-12","Central",1,2018,56.68686,-160.9777,3,9624
"D-09","Central",1,2018,56.01024,-162.81497,3,9624
"I-06","West",1,2018,57.68563,-164.61673,4,20050
"C-02","Outer",1,2018,55.66617,-167.01261,5,10025
"G-06","West",1,2018,57.01142,-164.61733,4,20050
"J-13","East",1,2018,58.01804,-160.19912,2,7218
"J-15","East",1,2018,57.9832,-158.96884,2,7218
"F-13","East",1,2018,56.66516,-160.3602,2,7218
"K-08","North",1,2018,58.32135,-163.36092,1,54536
"B-06","Outer",1,2018,55.34848,-164.56436,5,10025
"A-05","Outer",1,2018,54.98494,-165.13294,5,10025
"E-04","West",1,2018,56.3278,-165.8312,4,20050
"E-07","West",1,2018,56.31816,-164.00862,4,20050
"E-12","Central",1,2018,56.32475,-160.99837,3,9624
"B-05","Outer",1,2018,55.3204,-165.1601,5,10025
"E-02","Outer",1,2018,56.31453,-167.0229,5,10025
"A-03","Outer",1,2018,55.00807,-166.34336,5,10025
"H-05","West",1,2018,57.35171,-165.24332,4,20050
"D-02","Outer",1,2018,56.0005,-166.96555,5,10025
"G-13","Central",1,2018,57.02049,-160.32549,3,9624
"J-03","West",1,2018,58.02011,-166.52428,4,20050
"I-11","Central",1,2018,57.64602,-161.5022,3,9624
"H-08","West",1,2018,57.32655,-163.38989,4,20050
"C-07","West",1,2018,55.66014,-164.00462,4,20050
"G-04","West",1,2018,57.02325,-165.85696,4,20050
"E-08","West",1,2018,56.31588,-163.41211,4,20050
"H-16","East",1,2018,57.32528,-158.39875,2,7218
"I-04","West",1,2018,57.67508,-165.86992,4,20050
"K-12","East",1,2018,58.28464,-160.78653,2,7218
"K-10","North",1,2018,58.33739,-162.04171,1,54536
"G-01","West",1,2018,56.98746,-167.69109,4,20050
"H-01","West",1,2018,57.30977,-167.73825,4,20050
"B-01","Outer",1,2018,55.35027,-167.57566,5,10025
"K-11","East",1,2018,58.2029,-161.53505,2,7218
"J-02","West",1,2018,57.9798,-167.16894,4,20050
"F-04","West",1,2018,56.67676,-165.84072,4,20050
"H-14","Central",1,2018,57.32746,-159.66227,3,9624
"I-13","Central",1,2018,57.68093,-160.25676,3,9624
"F-09","Central",1,2018,56.68796,-162.78333,3,9624
"G-09","Central",1,2018,57.01484,-162.78249,3,9624
"K-07","North",1,2018,58.31317,-164.00784,1,54536
"K-06","North",1,2018,58.34711,-164.65371,1,54536
"D-04","Outer",1,2018,56.01851,-165.7873,5,10025
"G-14","East",1,2018,57.01168,-159.68469,2,7218
"B-02","Outer",1,2018,55.34048,-166.9964,5,10025
"K-04","North",1,2018,58.34973,-165.91342,1,54536
"F-01","Outer",1,2018,56.65147,-167.66814,5,10025
"F-11","Central",1,2018,56.64975,-161.59232,3,9624
"D-05","West",1,2018,55.98443,-165.15978,4,20050
"J-09","North",1,2018,58.02565,-162.74919,1,54536
"F-14","East",1,2018,56.68998,-159.73085,2,7218
"J-14","East",1,2018,58.02554,-159.61789,2,7218
"C-04","Outer",1,2018,55.69137,-165.80538,5,10025
"E-05","West",1,2018,56.34146,-165.22518,4,20050
"G-15","East",1,2018,56.97704,-159.13997,2,7218
"I-07","West",1,2018,57.64137,-164.00438,4,20050
"C-06","West",1,2018,55.6792,-164.60495,4,20050
"G-07","West",1,2018,56.9767,-164.02017,4,20050
"I-03","West",1,2018,57.67561,-166.49748,4,20050
"C-08","West",1,2018,55.65546,-163.43367,4,20050
"K-05","North",1,2018,58.32632,-165.27659,1,54536
"J-12","East",1,2018,57.99114,-160.85574,2,7218
"K-02","West",1,2018,58.30834,-167.19575,4,20050
"A-06","Outer",1,2018,55.04147,-164.57549,5,10025
"J-06","North",1,2018,58.0191,-164.62874,1,54536
"E-11","Central",1,2018,56.33521,-161.6139,3,9624
"F-07","West",1,2018,56.65117,-164.00106,4,20050
"G-11","Central",1,2018,56.97931,-161.57083,3,9624
"H-06","West",1,2018,57.34869,-164.61746,4,20050
"C-01","Outer",1,2018,55.6674,-167.6207,5,10025
"G-03","West",1,2018,57.00983,-166.47096,4,20050
"H-13","Central",1,2018,57.34905,-160.30232,3,9624
"K-09","North",1,2018,58.34706,-162.6868,1,54536
